word	cid	keyword	cluster
Maradona	98	Maradonna	futbolistas, Mourinho, Rehhagel, hinchas, Stoichkov, Chicharito, Tardelli, Valdano, Bhaichung, Chinaglia, Messi, tiki-taka, Trapattoni, Eurocopa, Donadoni, Mascherano, Peñarol, Drogba, HIGUAIN, Scholesy, Muslera, tika-taka, Maldini, Verón, Iniesta, hincha, Zalayeta, barça, Klinsman, Dinho, madridista, Ribéry, Rummenigge, Platini, Stramaccioni, Forlan, Nilmar, Gullit, Baresi, Higuita, Gabigol, Euro2008, Cruyff, Klinnsman, Lopetegui, Maradonna, catenaccio, Savicevic, Pirlo, Romário, Fernandao, Guardiola, Pekerman, Mondaini, Vingada, Pelé, higuain, Muricy, Ballack, Icardi, Pauleta, Neeskens, Cambiasso, Rijkaard, Ghiggia, Ibrahimovich, mourinho, Carlitos, Mundialito, Quieroz, Amuneke, Forlán, Vinotinto, Eidur, Tabarez, Pipita, Ardiles, Recoba, Gilardino, Klinsmann, Morientes, albiceleste, ibrahimovic, Mourhino, Moyá, Maracanazo, Materazzi, Ibrahimovic, Amokachi, Klinsy, Pibe, Bombonera, Balotelli, MESSI, Lagerback, Rivelino, HomeFootballFirst, Tevez, futbolista, Neymar, Ronaldo, Juve, Morinho, Atléti, Cristiano, Zlatan, Taffarel, Trezeguet, Gareca, Barça, Hamsik, Butragueno, Lavezzi, Cruijff, Nationalmannschaft, Liedson, Grondona, Kaká, Jairzinho, Selecao, Sampaoli, ex-Barcelona, Robinho, Scolari, Chicarito, Ibra, Zidane, Tassotti, Barca, Nerazzuri, Wanchope, Penarol, Stielike, Romario, Higuain, Enyeama, Kevin-Prince, Camoranesi, Puyol, Dunga, Giggsy, Totti, Atleti, Kluivert, Zaccheroni, Beckenbauer, Inzaghi, Sócrates, Míchel, Sívori, Higuaín, Prandelli, Cannavaro, Eusébio, Chiellini, Albiceleste, Riquelme, Bielsa, Zagallo, Seleção, Capello, Pele, Superclasico, Juventus, Berizzo, Ginola, Rivaldo
Maradona	6	Argentina	Argentinian, Argetina, Argentina, Argentinians
Maradona	31	Miandad	Miandad
Mars	107	Venus	Mars-Jupiter, Neptune, Earth.-, Jupitar, VenusThe, Prosperina, Júpiter, Mercury, moon, theMoon, Pluto, venus, Moon, Ceres, Uranus, Apollo, Gemini, planetoid, moons, Moon-Mars, Moons, AspectsMars, Jupitor, planets, Mercurian, Saturn-, venusian, Venus-, Plutonians, Venus., Venusians, Alphane, GeminiMercury, Jupiter., Planets, Venus, Inconjunct, asteroids, Mid-Heaven, Marsian, Jupiterian, Saturnian, jupiter, Moon., Saturn, planet, Planetary, Jupiter
Mars	82	Martian	Marsby, Earthlike, Terraforming, martians, Planetoids, Barsoom, Asteroids, Titan, Pluto-Charon, Enceladus, rover, Curiosity, MarsThe, Tharsis, Planitia, Mars-like, Earth-Sized, Martians, MarsA, Aoleon, ice-rich, Hirise, Mensae, Mars.I, rovers, Meridiani, Asteriod, Martian, Biosignatures, Mars.The, Planet, martian, Europa, Earth-Like, MarsI, Curosity, Terraformed, MastCam, super-earth, Марс, Rover, regolith, MarsNASA
Mars	117	scientist-astronaut	Squyers, Mars-related, cis-lunar, Mars-orbiting, ExoMars, SPICAM, Chandrayaan-I, MEPAG, GLXP, Spudis, sample-return, Minmus, Earth-Moon, ISRU, Zubrin, EML-2, Astrobotic, Regolith, Luna-Glob, scientist-astronaut, Aerobraking, OSIRIS-Rex, Lunine, Squyres, JPL, Zero-g, landers
Mars	108	spaceship	spaceship, spacecrafts, Mars-bound, Moonbase, astronaut, Astronauts, moonbase, astronauts, astronaughts, space-craft
Mars	27	terra-forming	off-planet, terra-forming, extraplanetary, Earth-bound, inter-planetary, off-Earth
Mars	141	Masterfoods	Effem, Masterfoods, CocoaVia, Twix, Symbioscience
Mars	11	nprev	JRehling, edstrick, nprev
Mars	114	16046	16046
Mexico	96	Mexican	Huixquilucan, Mexio, Mexicoand, Méxican, Mexico--, Morelia, Mexican, Mexico.Read, Mexic, Mexico.-, Mexico.It, Mexico.The, Mehico, Mexico.A, Maxico, MexicoNext, Mexicans, Mexico-Texas, Montemorelos, Mexico.I, CUERNAVACA, Mexicoby, Mexico.When, Toluca, Mexico.For, MexicoThe, Mexico.There, Mxico, MexicoI, Mexico.He, Mexico.In, Tijuana, Mexico-based, Mexico.At, Ixtapaluca, inMexico, Oaxtepec, Mexico.So, Mexian, Tlalnepantla, MexicoNo, Mexico-US, PMMexico, Mexico.We, Mex-, Telcel, Mexco, MexicoBy, Mexicos, Mexico.And, MexicoA, Mexcio, Cocoyoc, MexicoNew, Mexico.This, MexicoWhat, Guadalajara, Mexico.My, Mexiko, MexicoMexico, Mexico.On, Mexico.But, México, Mexi-
Mexico	7	Guatemala	Guatamala, Nicaragua, Ecuador, Peru, Venezuela, Belize, Colombia, Panama, Guatemala, Honduras
Mexico	55	Cancun	Manzanillo, Ixtapa, Ajijic, Cancun, Progreso, Ixtapa-Zihuatanejo, Zihuatanejo, Tulum
Mexico	61	Tamaulipas	Tamaulipas, Sonora, Michoacan, Michoacán, Nayarit, Baja
Mexico	30	PUEBLA	OAXACA, MORELIA, CHIAPAS, PUEBLA, GUADALAJARA
Mexico	17	Obregon	Guerrero, Obregon, Hidalgo
Mexico	33	Chihuahua	Chihuahua
OPEC	5	OAPEC	Al-Falih, Al-Naimi, OAPEC
OPEC	4	PRECIOUS-Gold	NewsOil, PRECIOUS-Gold
OPEC	2	cartel	cartel
Palestinian	116	Israeli	intifada, HAMAS, Al-Nakba, Palestinian-Arabs, Palestinian-born, BADIL, GazaThe, Arafat, Palestine.The, Barghouti, Israeli-Arab, Jewish, Palestinian-led, Arab-Muslim, Barghouthi, Jewish-Arab, Hamas-led, anti-normalization, Hamas-ruled, israeli, Intifadas, Palestines, UNWRA, intifadah, Jewish-Israeli, Israeli-Palestinian, Israel, all-Arab, Palestinan, nakba, Jerusalem-born, Hamas-controlled, Jewish-Israelis, American-Israeli, post-Oslo, Hamas-run, Lebanese, UNRWA, MIFTAH, Jarbawi, Palestinians.The, Palestianian, Isaeli, Israeli-Arabs, al-Madhoun, Israelis, Palistinian, Arab-Palestinian, PLO, Hamas-dominated, Gazans, Arab-Islamic, Arab-Jewish, Arab-American, Fatah-Hamas, Israel.Hamas, Erekat, Isreali, Jewish-Palestinian, intra-Palestinian, Arab-Israeli, Masalha, Israeli, Arabs, Fatah-led, Palestine-, Palestinians, Jerusalemite, Palestinean, PalArab, non-Palestinian, Gaza.The, Hamas.The, Palestinian-Arab, Ashrawi, PA-controlled, Syrian, -Israeli, Hamas-Fatah, PFLP, Palestine, Fatah-affiliated, pre-Oslo, Naqba, Palestians, Israel-Palestine, palestine, Gaza-based, Palestinian-Israel, Arab-Israelis, palestinians, Palestinian-American, sumud, Nakbah, Israeli-occupied, Paleostinian, Israel-PA, Hamas-affiliated, Haniyeh, Gaza-, Arab, Al-Aqsa, Gazan, al-Quds, Palestinian-Jordanian, Iraeli, Israel-Palestinian, Palestenians, Haneyya, Nakba, al-Atrash, non-Israeli, Bedouin, PalArabs, Jordanian, Isareli, Jerusalemites, Palestian, Palestinian-Israeli, theIsraeli, Israeli-, Dwaik, Zionist, Intifada, Palestinians., al-Aqsa, Rejectionism, Muslim-Arab, Fatah, Palestinian-controlled, Ramallah-based, Israeli-Jewish, Abbas, Palestine-Israel, Jordanian-Palestinian, Jerusalem, Palestinains, Gaza
Palestinian	169	Ramallah	Susiya, Kalandia, El-Bireh, Ibdaa, Qalqilia, Ramallah, Qalqiliya, Susya, Qalqilya, al-Majdal, Huwara, Nablus, Jenin, Hizma, Palestinian-owned, Tulkarm, Qalandiya, Dheisheh, Sumud, Mer-Khamis, Salfit, Nahalin, PalFest, Lajee, Al-Quds, Tulkarem, Jahalin, Birzeit, Tarshiha, Jayyous, Al-Bireh, Lubya, Jalazone, al-Bireh, Deheishe, Iqrit, Qalandia, Rafah, An-Najah, Silwan
Palestinian	177	pro-Palestinian	Pro-Israeli, pro-Palestinian, Anti-Zionist, anti-Israeli, Pro-Palestine, anti-Israel, pro-Palestine, anti-occupation, pro-Hamas
Python	103	Pythons	pylab, pySerial, MLton, PythonPython, psycopg2, jython, pexpect, PyQt5, Tweepy, coverage.py, minidom, optparse, newLISP, Web2py, cpython, Psycopg, stdlib, pyGTK, PySide, REPLs, tkinter, Scilab, ocaml, distutils, pure-python, non-Perl, Distutils, asyncore, Unittest, os.system, MatPlotLib, NumPy, wxpython, python-dev, PyCrypto, ctypes, lxml, python3.2, MXNet, Nuitka, gensim, PyGame, IPython, Phyton, Pyglet, ArcPy, urlparse, music21, scsh, OCaml, pythonic, iPython, matplotlib, PyOpenGL, CPython, Pythonistas, PyQT, subprocess.Popen, tweepy, Cython, Pygame, pydoc, pyserial, pywin32, scikit-learn, argparse, PySerial, itertools, www.python.org, arcpy, SimpleCV, virtualenvwrapper, Python-based, perl, PyPy, BioRuby, hashlib, Pyton, pygame, python2.5, TkInter, mypy, BioPython, PyS60, PyDev, os.walk, Pythonista, Boost.Python, PyQt4, Monty, ipython, PySpark, Numpy, Biopython, Phython, Pythons, Matplotlib, simplejson, boto3, Erlang, python.org, MATLAB, numpy, PyQt, NodeBox, sklearn, python2.7, Virtualenv, SciPy, pyspark, paramiko, functools, NLTK, nltk, Tkinter, Gnuplot
Python	51	node.js	Node.JS, node.js, NodeJS, GoLang
Ruby	6	Rails	CRuby, coffeescript, YARV, JRuby, RadRails, jRuby, win32ole, Rubygems, Merb, RubyInstaller, RubyRuby, RMagick, MacRuby, rspec-rails, Sass, Rspec, Groovy, Rubyists, Rails4, Meta-programming, DRb, RoR, RubySpec, drbrain, RubyConf, RSpec, Scala, EmberJS, rbenv, activesupport, Ruby-on-Rails, Ruby-like, Heroku, Coffeescript, ruby-debug, Mongoid, Pygments, Rubyforge, metaprogramming, Nokogiri, meta-programming, .rb, PeepCode, Clojure, IronRuby, Adhearsion, Lua, KidsRuby, ruby-like, Minitest, RubyGem, Rubyist, Rubys, EventMachine, RHTML, gemfile, Smalltalk, CoffeeScript, Node.js, WEBrick, RDoc, Node.JS, HAML, Jruby, RubyOnRails, RubyForge, Dancer2, Ember.js, rubyists, rubygems, Fixnum, micro-framework, merb, Django, RubyMotion, Ruby-based, Haskell, Jacl, PureScript, Haml, Rails, tenderlove, Metaprogramming, monkey-patching, ActiveSupport, Oniguruma, ActiveRecord, RubyGems, nokogiri, Buildpack, ruby-lang.org
Ruby	71	Rose	Beryl, Jasmine, Daisy, Faye, Alice, Rose, Ella, Maxine, Rosie, Ossie, Ethel, Jessie, Hazel, Cleo, Ruthie, Millie, Ada, Josie, Diasy, Gemma, Lillie, Violet
Ruby	35	Pearl	Peridot, Amethyst, Topaz, Zoisite, Pearl, Sapphire, Jewel, Crystal, Fuchsite, Emerald, Jade, Opal, Garnet
Ruby	56	Python	Python-, Python2, Perl, Python, Monty, Python-like
Ruby	31	MurrayAndy	MurrayAndy
Ruby	44	QtRuby	QtRuby
Ruby	70	Cinder	Cinder
Ruby	94	-Bart	-Bart
Ruby	122	Hagupit	Hagupit
Ruby	136	Stobrod	Stobrod
Wednesday	42	Tuesday	Thursdsay, Sunday, Satruday, Wednseday, Thursday-, Thurdsay, Wedsnesday, Wed., Wendesday, Thurs, Tuesday, Thursay, Tues, Wedenesday, ThursdayA, Wednessday, night.Wednesday, Wednesady, Frday, Thusday, Monday.Today, tuesday, Wednesay, WednesdayI, Thursd, time.Wednesday, Satuday, Wedneday, Wedn, Wednesday--, Thursdays, MOnday, Thursady, TUESDAY, Friay, Thursday.I, thursday, Thurday, Thurdsday, Thuesday, Wednedsay, Wedesday, Saturday, THursday, Thursday.We, Tuesdays, Tuesdsay, Wenesday, it.Tuesday, Weds, andSaturday, Monday, Wedensday, Tuesday.Tuesday, FRiday, Tursday, year.Friday, Thursday, Tueday, Thrusday, Firday, Moday, Wednesdays, Wed, Monday-, Monday.Monday, Tuesay, Wednsday, Tuesd, week.Thursday, night.Monday, week.Wednesday, Thursday--, Tuseday, Wednesdy, Tuesday-, Tusday, Momday, Tuesaday, Wednesday.I
Wednesday	175	morning.On	Wednesday.The, Wednesday.As, afternoon.Last, June.On, afternoon.While, Monday.But, Monday.The, Thursday.After, WednesdayBy, Wednesday.If, Friday.It, Thursday.All, Tuesday.The, February.On, Friday.And, afternoon.On, TuesdayThe, afternoon.During, Saturday.On, Friday.On, WednesdayThe, Thursday.On, Monday.On, FridayThe, Friday.By, March.On, morning.On, Thursday.If, Tuesday.On, Thursday.The, Tuesday.This, Thursday.That, Thursday.But, afternoon, Thursday.So, ThursdayThe, Friday.This, Wednesday.On, Wednesday.This, Thursday.It, Friday.The, Wednesday.So, Thursday.This, Tuesday.And, Friday.While, Thursday.When, Sunday.On, Tuesday.So, Thursday.By
Wednesday	141	9Friday	5Thursday, 9Friday, 30Monday, --Thursday, 19Friday, 4Tuesday, 8Friday, 3Thursday, -Friday, 6Thursday, 29nd, 12Friday, 5Tuesday, --Monday, 5Monday, --Wednesday, 4Monday, -Thursday, 10Wednesday, 6Friday, 15Wednesday, 28Monday, --Friday, -Monday, 6Saturday, 4Thursday, 11Monday
Wednesday	46	WednesdayPosted	2012Thursday, 2016Wednesday, 2014Tuesday, 2008Thursday, 2011Monday, 2013Wisconsin, 2012Tuesday, WednesdayPosted, 2011Tuesday, 2014Monday, 2011Thursday, 2015Tuesday, 2014Wednesday, 2012Monday, 2013Tuesday, 2008Monday, 2014Friday, 2013Wednesday, 2015Wednesday, 2015Thursday, 2013Monday, 2012Wednesday
Wednesday	154	Wednesda	Wednesda, Thursday., Thursda, Wed-nesday, Tuesda, Wednes-day, Tuesday., Mon-day
Wednesday	120	onWednesday	onWednesday, onFriday, onMonday, onThursday, onTuesday
Wednesday	17	chancetstorms	chancetstorms
Yale	68	Yalies	undergraduates, Cornellian, Hahvahd, Bwog, Cantabs, YDN, Yalies, Oxbridge, GESO, Yale-NUS, Harvard-Yale, Salovey, i-lab, Princetonians, Harvards, ivy-league, Ivys, Cornellians, Yale-Harvard, WYBC, BGLTQ, Yalie, Ivy-league, Whiffenpoofs, faculty, YIISA, Kamisar, Rudenstine, Yale-China, Yales, Oxford
Yale	104	Harvard	Tulane, UCLA, Upenn, Baylor, University-trained, Princton, Stanford, U-Penn, UniversityHarvard, Johns-Hopkins, Harvard-, Carnegie-Mellon, Standord, Standford, UCSD, Princeton., -Columbia, UC-Berkeley, U.C.L.A., Cornell.The, Harvard, NYUs, Darthmouth, -Harvard, Drexel, Cornell, UPitt, UPENN
Yale	27	Dartmouth	Bowdoin, Bucknell, Carleton, Swarthmore, Beinecke, Macalester, HARVARD, Haverford, Middlebury, Griswold, Skidmore, Princeton, Earlham, Oberlin, Stonehill, Grinnell, Columbia, Barnard, Wharton, DePauw, McGill, RISD, Wesleyan, Colgate, Winthrop, Dartmouth, Vassar
Yale	152	Quinnipiac	Uconn, Elis, UMass-Lowell, SCSU, ECAC, Darmouth, Northeastern, Qunnipiac, Laganiere, UMass-Amherst, CCSU, UAlbany, Quinnipiac, Halejian, WCSU, UMaine, UNH, NESCAC, ECACHL, Snikeris, UConn, UCONN, UHart, Bourbonais, All-Ivy
Yale	134	NYU	Manhattanville, Juilliard, DePaul, N.Y.U., U.Va., Fieldston, GWU, UVa, UVA, NYU, Rutgers-Newark, Fordham, Stuyvesant, Hofstra, Cardozo, CCNY
Yale	9	undergrad	Undergrad, U-M, UMich, Northwestern, UMinn, UBC, UChi, undergrad, WashU, WUSTL, UW, Boalt, YLS, UofC
Yale	1	Connecticut	Saybrook, New-Haven, Dixwell, NewHaven, Hamden, Connecticut, Hartford
Yale	70	McCune-Reischauer	Jyutping, McCune-Reischauer
Yale	145	Yale-New	Yale-New, YNHH
Yale	13	Hyster	Hyster
Yale	44	Haerter	Haerter
Yale	82	Windham-Campbell	Windham-Campbell
Yale	138	yale.edu	yale.edu
Yale	146	ROTC	ROTC
Yale	151	Tsinghua	Tsinghua
abdomen	57	abdominal	RUQ, subdiaphragmatic, transversus, Distension, abdominal-pelvic, non-gravid, breastbone, adominal, mediastinum, uterous, epididymus, pelvis, hernia, abdoman, periumbilical, epigastrium, intraabdominal, ultasound, subclavicular, pressure-like, tympanitic, xyphoid, distention, stomach-area, lump-like, Epigastric, upperback, abdominal, abdominals, interscapular, transversalis, pretracheal, retrosternal, ovary, epigastric, palpating, navel., pelvis., abdominally, umbilicus, abdomin, supraumbilical, substernal, panniculus, eventration, hypogastric, dorsocervical, intra-abdominal, distension, retroperitoneum, Distention, thigh., Distended, belly., sternum, angiokeratomas, distended, cramp-like, tailbone, paraumbilical, perigastric, subcostal, abdom, pelvic, mid-thoracic, Abdominal, sternothyroid, sternomastoid, abdo, ultrasonogram, uterus, dominal, torso., lipoed, abdominopelvic, hemithorax, reddish-blue, thoracic, shoulderblade
abdomen	91	thorax	trochanters, prothorax, mid-body, postmedian, metathorax, ventrum, fore-legs, ventriculus, brown-streaked, cross-bands, metasoma, mammae, dorso-ventrally, air-sacs, ovipositor, under-parts, breast-bone, hind-wings, prosoma, pygidium, thoraxes, pleurae, sternites, pterostigma, thorax, dorsally, mesonotum, sternite, opisthosoma, palpus, ear-coverts, tergites, parietes, chaetotaxy, mid-dorsal, pygidial, fore-wings, clitellum, abdomens, spiracles, midventral, mesosoma, tail-coverts, shagreened, cephalothorax, gaster, axillaries, ventral, infuscated
abdomen	154	peritoneum	sac-like, foodpipe, gallbladder, diverticula, sacculated, intestine, non-glandular, viscera, outpouching, midgut, ventriculi, diverticulum, mesenteries, outpouchings, mesocolon, intestine., peritoneum, mid-gut, peritoneal, subserous, mesenterial, lipoma, intestines, haemocoel, coelomic, omentum, duodenum
abdomen	36	chest	chest, thigh.I, mid-torso, buttocks, midsection, thigh, anus, buttock, midriff, mid-chest, lovehandles, groin, abdomen.The, belly, torso, torso.The, thighs, anus.The, waist, navel, chest.He
abdomen	144	stomach	stomach.He, stomach.The, tummy, stomach., Stomach, tomach, stomac, stomache, stomch, stomach, stomach.This
ability	5	abilities	skills, able, talents, abilit, abilities., skill, willingess, acumen, ablities, abilties, wiliness, abilitys, speed, skillset, Abilities-, toughness, keenness, desire, capablility, ability.You, abilitity, unable, abilities, capable, abilitie, posses, competency, inablility, abillities, theability, quickness, adaptability, resourcefulness, abiity, perceptiveness, Abilities, willingnes, abilities.You, capibility, mastery, propensity, handiness, abiliy, capacities, wilingness, agility, willingness, confidence, fortitude, Abilty, cabability, abilites, capabilities.You, capability, in-ability, nimbleness, capabilities, capablity, skills--, incapability, abilities-, skill-set, maneuverability, proficiency, abiilty, knowledge, ablilty, habilities, possesses, inabilty, abil-ity, proficiencies, abilility, aptitude, ablity, edge-holding, capacity, non-ability, abililty, skils, abilitiy, inabilities, inability, Inability, innability, abilities.Click, capabilites, unwillingness, stamina, dexterity, flexibity, tenacity, itsability, ablitiy, strength, Blindsense, abilityto, learn-able, abbility, fluidity, tendency, abilty, abiltity, competence, 'sability, abiility, abilityof, abilitites, swiftness, athletecism, abillity, ability.Click, ablility, flexibility, capabilty, hability, athletisism, skillls, abiltiy, escapability, proficency, wherewithal, abilitly, inablity
ability	62	skill.The	abilities.As, ability.For, ability.A, abilities.In, ability.We, abilities.This, ability.To, abilities.If, abilities.A, abilities.The, ability.I, abilities.It, skill.The, ability.The, ability.In
ability	85	abilitv	abil-, abihty, abili, abilitv, abil
ability	38	allows	enables, allows, allowing, enabling
ability	2	impairs	impairing, impairs, impaired
ability	95	telekenetic	near-superhuman, savant-like, telekenetic
ability	143	trait	attributes, trait
ability	42	ABILITIES	ABILITIES
ability	53	effectively	effectively
ability	118	effectiveness	effectiveness
absence	180	absense	absentee, untimeliness, unmissed, abscence, lateness, absences, absenteeism, long-absent, bereft, EXCUSED, non-participation, absent, abscent, excuse, excused, belatedness, nonattendance, absence.The, unexplained, absentees, disappearance, absenses, indisposed, awol, nonappearance, absense, ineligibility, AWOL, absence.I, disorganisation, non-attendance, ABSENCES, tardiness, blog.Sorry, reappearance, non-arrival, Absense, absenting, ABSENT, missing-in-action, Absences, Excused, re-emergence, abscense, abcense, absents, unexcused, absented, tardy, non-appearance, slackness, Absent, Unexcused, disappearence
absence	176	vagueness	lacuna, briefness, paucity, lack, insufficiency, nonavailability, non-inclusion, dearth, ineffectiveness, insufficient, vagueness, much-lamented, almost-total, unavailability, underperformance, unsuitability, inadequacy, omission, near-absence, non-availability, inconsistency, inability, exclusion, incompleteness, infrequency
absence	17	hiatus	non-posting, far-too-long, sabbatical, hiatus, prolonged, internet-less, several-year, week-plus, blog-cation, sojourn, sabattical, blogcation, leave-of-absence, longer-than-expected, too-long, thirteen-year, interregnum, hiatuses, haitus, indefinite, concomitant, interim
absence	182	presence	presence.In, ever-presence, non-presence, presense, Presence, prescence, presence.It, precence, presence, presences
absence	61	sickness	illness-related, sickness, convalescence, incapacity, ill-health, illhealth, absenco, indisposition, illness, infirmity
absence	115	ostensible	apparent, conspicous, conspicious, ostensible, Conspicuously, Conspicuous, conspicuous, Glaringly
absence	107	thepresence	thepresence, pres-ence, inexistence, absenceof, presenceof, lackof
absence	43	work-induced	injury.His, work-induced, injury-enforced, injury, injury-induced
absence	45	estrangement	desertion, abandonment, banishment, estrangement
absence	41	noninvolvement	disinterest, inaction, noninvolvement, non-involvement
absence	54	lassitude	immobility, inactivity, lassitude, lapse
absence	38	nonexistence	nonexistence, non-existence, existence
absence	156	deputising	deputise, Deputising, deputising
absence	143	resignation	resignation, departees, departure
absence	135	void	void, emptiness
absence	4	goneness	goneness, ausencia
absence	11	leaving	leave, leaving
absence	16	regularity	regularity, irregularity
absence	112	tetchiness	rustiness, tetchiness
absence	26	leave-taking	leave-taking, leavetaking
absence	48	silence	silence, muteness
absence	93	92-year	92-year, 112-year
absence	129	unscheduled	unscheduled, interruption
absence	19	lingering	lingering
absence	39	absen	absen
absence	44	loss	loss
absence	67	acknowledgement	acknowledgement
absence	126	busy-ness	busy-ness
absence	133	neglecting	neglecting
absence	160	Malgré	Malgré
absorb	90	absorbing	ABSORBS, endocytose, take-in, immerse, reabsorb, stabilize, re-radiate, Unabsorbed, absorbs, comprehend, digested, assimilate, dissociate, emit, absorbed., digest, solubilize, absorber, soak-in, phagocytose, abosorb, absorve, Absorbs, take, phagocytize, absorbable, reflect, absortion, penatrate, absoption, devour, metabolise, Absorbed, re-emitting, Absorption, absorption, well-absorbed, consume, excrete, absorbsion, absorbent, disgorge, obsorb, absorption.The, sorb, sponge, assimulate, dissapate, absoprtion, absorbtive, desorb, absorbtion, re-absorbed, Absorbing, disipate, re-emits, pentrate, soak-up, sponge-like, metabolize, obsorbed, absor, imbibe, digesting, reabsorbing, adsorb, assimilating, absord, refract, re-emit, absorp, soaks, re-absorb, dissipates, adsorbs, savor, absorption-, absorptive, absorbed, absorbing, non-absorbed, absorbes, soak, regurgitate, ABSORBING, absorption., absorbed.The, reconstitute, ingest, unabsorbed, absorbant
absorb	156	dissipate	supersaturate, accumulate, penetrate, expend, permeate, transmit, diffuse, liquefy, overwhelm, compress, re-liquefy, disintegrate, radiate, percolate, congeal, condense, engulf, linger, seep, crystallise, dissolve, saturate, deplete, disperse, disburse, accrete, crystallize, dissipate, vaporize, suffuse, evaporate, equilibrate
absorb	100	withstand	dilute, overpower, neutralize, insulate, expel, dampen, amplify, counteract, repel, neutralise, compensate, unleash, withstand, minimize, deflect, deaden, dislodge, soften, attenuate, attract, lessen, mitigate, displace, nullify, inflict, negate, concentrate, reduce
absorb	63	glean	ingrain, meld, subsume, encapsulate, retain, incorporate, utilize, contain, synthesise, impart, consolidate, synthesize, glean, formulate, attune, transmute, allow, integrate, distill, infuse, imbue, utilise
absorb	4	learn	internalize, interiorize, learn, intellectualize, internalise
absorb	50	adapt	adjust, tolerate, adapt, acclimate, react
absorb	96	sustain	sustain, nourish, replenish
absorb	122	recuperate	recoup, recover, recuperate
absorb	94	apply	apply
absorb	138	have.People	have.People
abundance	8	abundant	unending, vastness, plenitude, fecundity, unbounding, Overabundance, abound, fruitfulness, cornucopian, scarcities, repletion, fresh-grown, life-producing, bounteous, fewness, flourishing, abundance.The, galore, ever-renewing, brimming, Scarcity, all-surpassing, limitless, ABUNDANT, boundlessness, abundant, ever-flowing, Plentiful, scarcity, aplenty, profusion, oodles, abudance, sufficiency, ample, abounding, bounteously, bountifulness, foison, plentitude, abounded, bountiful, plentiful, RICHNESS, enoughness, inexhaustible, Abundant, super-abundance, limitlessness, boundless, plenty, abundance.I, bounty, bountifully, infinite, superabundance, abounds, Abundantly
